324,Guinea,,1193,Fonio,2013,0.2,0.2,,,,Farm storage,Storage,,,,,,Expert Opinon; Literature; Limited Sampling; Estimations,APHLIS,,https://www.aphlis.net/en/page/2/country-tables#/datatables/country-tables?lang=en&metric=prc&crop=324&year=2003
324,Guinea,,1193,Fonio,2013,2.5,2.5,,,,Transport to farm,Farm,,,,,,Expert Opinon; Literature; Limited Sampling; Estimations,APHLIS,,https://www.aphlis.net/en/page/2/country-tables#/datatables/country-tables?lang=en&metric=prc&crop=324&year=2003
324,Guinea,,1313,Plantains and others,2013,35,30-40,,,,,WholeSupplyChain,,,"rough handling, unprotected storage conditions, and poor transportation",,,,-,Cauthen et al. (2013),http://www.mod.gov.tr/Lists/RecentPublications/Attachments/120/Reducing%20Postharvest%20Losses%20in%20the%20OIC%20Member%20Countries.pdf
324,Guinea,,112,Maize (corn),2012,1.3,1.3,,,,Threshing/Shelling,Farm,,,,,,Expert Opinon; Literature; Limited Sampling; Estimations,APHLIS,,https://www.aphlis.net/en/page/2/country-tables#/datatables/country-tables?lang=en&metric=prc&crop=324&year=2003
324,Guinea,,112,Maize (corn),2012,1.7,1.7,,,,Transport to market,Transport,,,,,,Expert Opinon; Literature; Limited Sampling; Estimations,APHLIS,,https://www.aphlis.net/en/page/2/country-tables#/datatables/country-tables?lang=en&metric=prc&crop=324&year=2003
324,Guinea,,112,Maize (corn),2012,2.4,2.4,,,,Transport to farm,Farm,,,,,,Expert Opinon; Literature; Limited Sampling; Estimations,APHLIS,,https://www.aphlis.net/en/page/2/country-tables#/datatables/country-tables?lang=en&metric=prc&crop=324&year=2003
324,Guinea,,112,Maize (corn),2012,2.7,2.7,,,,Market storage,Wholesale,,,,,,Expert Opinon; Literature; Limited Sampling; Estimations,APHLIS,,https://www.aphlis.net/en/page/2/country-tables#/datatables/country-tables?lang=en&metric=prc&crop=324&year=2003
324,Guinea,,112,Maize (corn),2012,3,3,,,,,Farm,,,,,,Expert Opinon; Literature; Limited Sampling; Estimations,APHLIS,,https://www.aphlis.net/en/page/2/country-tables#/datatables/country-tables?lang=en&metric=prc&crop=324&year=2003
324,Guinea,,112,Maize (corn),2012,4,4,,,,Platform drying,Farm,,,,,,Expert Opinon; Literature; Limited Sampling; Estimations,APHLIS,,https://www.aphlis.net/en/page/2/country-tables#/datatables/country-tables?lang=en&metric=prc&crop=324&year=2003
324,Guinea,,112,Maize (corn),2012,6.4,6.4,,,,Harvesting/field drying,Harvest,,,,,,Expert Opinon; Literature; Limited Sampling; Estimations,APHLIS,,https://www.aphlis.net/en/page/2/country-tables#/datatables/country-tables?lang=en&metric=prc&crop=324&year=2003
324,Guinea,,112,Maize (corn),2012,2.4,2.4,,,,Transport to farm,Farm,,,,,,Expert Opinon; Literature; Limited Sampling; Estimations,APHLIS,,https://www.aphlis.net/en/page/2/country-tables#/datatables/country-tables?lang=en&metric=prc&crop=324&year=2003
324,Guinea,,112,Maize (corn),2012,3,3,,,,Farm storage,Storage,,,,,,Expert Opinon; Literature; Limited Sampling; Estimations,APHLIS,,https://www.aphlis.net/en/page/2/country-tables#/datatables/country-tables?lang=en&metric=prc&crop=324&year=2003
324,Guinea,,113,Rice,2012,0.7,0.7,,,,Farm storage,Storage,,,,,,Expert Opinon; Literature; Limited Sampling; Estimations,APHLIS,,https://www.aphlis.net/en/page/2/country-tables#/datatables/country-tables?lang=en&metric=prc&crop=324&year=2003
324,Guinea,,113,Rice,2012,1,1,,,,Transport to market,Transport,,,,,,Expert Opinon; Literature; Limited Sampling; Estimations,APHLIS,,https://www.aphlis.net/en/page/2/country-tables#/datatables/country-tables?lang=en&metric=prc&crop=324&year=2003
324,Guinea,,113,Rice,2012,1.3,1.3,,,,Transport to farm,Farm,,,,,,Expert Opinon; Literature; Limited Sampling; Estimations,APHLIS,,https://www.aphlis.net/en/page/2/country-tables#/datatables/country-tables?lang=en&metric=prc&crop=324&year=2003
324,Guinea,,113,Rice,2012,2.5,2.5,,,,Winnowing,Farm,,,,,,Expert Opinon; Literature; Limited Sampling; Estimations,APHLIS,,https://www.aphlis.net/en/page/2/country-tables#/datatables/country-tables?lang=en&metric=prc&crop=324&year=2003
324,Guinea,,113,Rice,2012,2.7,2.7,,,,Market storage,Wholesale,,,,,,Expert Opinon; Literature; Limited Sampling; Estimations,APHLIS,,https://www.aphlis.net/en/page/2/country-tables#/datatables/country-tables?lang=en&metric=prc&crop=324&year=2003
324,Guinea,,113,Rice,2012,3.1,3.1,,,,Threshing & Shelling,Farm,,,,,,Expert Opinon; Literature; Limited Sampling; Estimations,APHLIS,,https://www.aphlis.net/en/page/2/country-tables#/datatables/country-tables?lang=en&metric=prc&crop=324&year=2003
324,Guinea,,113,Rice,2012,4.4,4.4,,,,Harvesting/field drying,Harvest,,,,,,Expert Opinon; Literature; Limited Sampling; Estimations,APHLIS,,https://www.aphlis.net/en/page/2/country-tables#/datatables/country-tables?lang=en&metric=prc&crop=324&year=2003
324,Guinea,,114,Sorghum,2012,1,1,,,,Transport to market,Transport,,,,,,Expert Opinon; Literature; Limited Sampling; Estimations,APHLIS,,https://www.aphlis.net/en/page/2/country-tables#/datatables/country-tables?lang=en&metric=prc&crop=324&year=2003
324,Guinea,,114,Sorghum,2012,1.3,1.3,,,,Farm storage,Storage,,,,,,Expert Opinon; Literature; Limited Sampling; Estimations,APHLIS,,https://www.aphlis.net/en/page/2/country-tables#/datatables/country-tables?lang=en&metric=prc&crop=324&year=2003
324,Guinea,,114,Sorghum,2012,2.2,2.2,,,,Transport to farm,Farm,,,,,,Expert Opinon; Literature; Limited Sampling; Estimations,APHLIS,,https://www.aphlis.net/en/page/2/country-tables#/datatables/country-tables?lang=en&metric=prc&crop=324&year=2003
324,Guinea,,114,Sorghum,2012,2.7,2.7,,,,Market storage,Wholesale,,,,,,Expert Opinon; Literature; Limited Sampling; Estimations,APHLIS,,https://www.aphlis.net/en/page/2/country-tables#/datatables/country-tables?lang=en&metric=prc&crop=324&year=2003
324,Guinea,,114,Sorghum,2012,3.6,3.6,,,,Threshing & Shelling,Farm,,,,,,Expert Opinon; Literature; Limited Sampling; Estimations,APHLIS,,https://www.aphlis.net/en/page/2/country-tables#/datatables/country-tables?lang=en&metric=prc&crop=324&year=2003
324,Guinea,,114,Sorghum,2012,4.6,4.6,,,,Harvesting/field drying,Harvest,,,,,,Expert Opinon; Literature; Limited Sampling; Estimations,APHLIS,,https://www.aphlis.net/en/page/2/country-tables#/datatables/country-tables?lang=en&metric=prc&crop=324&year=2003
324,Guinea,,1193,Fonio,2012,0.2,0.2,,,,,Farm,,,,,,Expert Opinon; Literature; Limited Sampling; Estimations,APHLIS,,https://www.aphlis.net/en/page/2/country-tables#/datatables/country-tables?lang=en&metric=prc&crop=324&year=2003
324,Guinea,,1193,Fonio,2012,1,1,,,,Transport to market,Transport,,,,,,Expert Opinon; Literature; Limited Sampling; Estimations,APHLIS,,https://www.aphlis.net/en/page/2/country-tables#/datatables/country-tables?lang=en&metric=prc&crop=324&year=2003
324,Guinea,,1193,Fonio,2012,2.5,2.5,,,,Transport to farm,Farm,,,,,,Expert Opinon; Literature; Limited Sampling; Estimations,APHLIS,,https://www.aphlis.net/en/page/2/country-tables#/datatables/country-tables?lang=en&metric=prc&crop=324&year=2003
324,Guinea,,1193,Fonio,2012,2.5,2.5,,,,Winnowing,Farm,,,,,,Expert Opinon; Literature; Limited Sampling; Estimations,APHLIS,,https://www.aphlis.net/en/page/2/country-tables#/datatables/country-tables?lang=en&metric=prc&crop=324&year=2003
324,Guinea,,1193,Fonio,2012,2.7,2.7,,,,Market storage,Wholesale,,,,,,Expert Opinon; Literature; Limited Sampling; Estimations,APHLIS,,https://www.aphlis.net/en/page/2/country-tables#/datatables/country-tables?lang=en&metric=prc&crop=324&year=2003
324,Guinea,,1193,Fonio,2012,3.5,3.5,,,,Harvesting/field drying,Harvest,,,,,,Expert Opinon; Literature; Limited Sampling; Estimations,APHLIS,,https://www.aphlis.net/en/page/2/country-tables#/datatables/country-tables?lang=en&metric=prc&crop=324&year=2003
324,Guinea,,1193,Fonio,2012,3.5,3.5,,,,Threshing/Shelling,Farm,,,,,,Expert Opinon; Literature; Limited Sampling; Estimations,APHLIS,,https://www.aphlis.net/en/page/2/country-tables#/datatables/country-tables?lang=en&metric=prc&crop=324&year=2003
324,Guinea,,1193,Fonio,2012,0.2,0.2,,,,Farm storage,Storage,,,,,,Expert Opinon; Literature; Limited Sampling; Estimations,APHLIS,,https://www.aphlis.net/en/page/2/country-tables#/datatables/country-tables?lang=en&metric=prc&crop=324&year=2003
324,Guinea,,1193,Fonio,2012,2.5,2.5,,,,Transport to farm,Farm,,,,,,Expert Opinon; Literature; Limited Sampling; Estimations,APHLIS,,https://www.aphlis.net/en/page/2/country-tables#/datatables/country-tables?lang=en&metric=prc&crop=324&year=2003
324,Guinea,,112,Maize (corn),2011,1.3,1.3,,,,Threshing/Shelling,Farm,,,,,,Expert Opinon; Literature; Limited Sampling; Estimations,APHLIS,,https://www.aphlis.net/en/page/2/country-tables#/datatables/country-tables?lang=en&metric=prc&crop=324&year=2003
324,Guinea,,112,Maize (corn),2011,1.7,1.7,,,,Transport to market,Transport,,,,,,Expert Opinon; Literature; Limited Sampling; Estimations,APHLIS,,https://www.aphlis.net/en/page/2/country-tables#/datatables/country-tables?lang=en&metric=prc&crop=324&year=2003
324,Guinea,,112,Maize (corn),2011,2.4,2.4,,,,Transport to farm,Farm,,,,,,Expert Opinon; Literature; Limited Sampling; Estimations,APHLIS,,https://www.aphlis.net/en/page/2/country-tables#/datatables/country-tables?lang=en&metric=prc&crop=324&year=2003
324,Guinea,,112,Maize (corn),2011,2.7,2.7,,,,Market storage,Wholesale,,,,,,Expert Opinon; Literature; Limited Sampling; Estimations,APHLIS,,https://www.aphlis.net/en/page/2/country-tables#/datatables/country-tables?lang=en&metric=prc&crop=324&year=2003
324,Guinea,,112,Maize (corn),2011,3,3,,,,,Farm,,,,,,Expert Opinon; Literature; Limited Sampling; Estimations,APHLIS,,https://www.aphlis.net/en/page/2/country-tables#/datatables/country-tables?lang=en&metric=prc&crop=324&year=2003
324,Guinea,,112,Maize (corn),2011,4,4,,,,Platform drying,Farm,,,,,,Expert Opinon; Literature; Limited Sampling; Estimations,APHLIS,,https://www.aphlis.net/en/page/2/country-tables#/datatables/country-tables?lang=en&metric=prc&crop=324&year=2003
324,Guinea,,112,Maize (corn),2011,6.4,6.4,,,,Harvesting/field drying,Harvest,,,,,,Expert Opinon; Literature; Limited Sampling; Estimations,APHLIS,,https://www.aphlis.net/en/page/2/country-tables#/datatables/country-tables?lang=en&metric=prc&crop=324&year=2003
324,Guinea,,112,Maize (corn),2011,2.4,2.4,,,,Transport to farm,Farm,,,,,,Expert Opinon; Literature; Limited Sampling; Estimations,APHLIS,,https://www.aphlis.net/en/page/2/country-tables#/datatables/country-tables?lang=en&metric=prc&crop=324&year=2003
324,Guinea,,112,Maize (corn),2011,3,3,,,,Farm storage,Storage,,,,,,Expert Opinon; Literature; Limited Sampling; Estimations,APHLIS,,https://www.aphlis.net/en/page/2/country-tables#/datatables/country-tables?lang=en&metric=prc&crop=324&year=2003
324,Guinea,,113,Rice,2011,0.7,0.7,,,,Farm storage,Storage,,,,,,Expert Opinon; Literature; Limited Sampling; Estimations,APHLIS,,https://www.aphlis.net/en/page/2/country-tables#/datatables/country-tables?lang=en&metric=prc&crop=324&year=2003
324,Guinea,,113,Rice,2011,1,1,,,,Transport to market,Transport,,,,,,Expert Opinon; Literature; Limited Sampling; Estimations,APHLIS,,https://www.aphlis.net/en/page/2/country-tables#/datatables/country-tables?lang=en&metric=prc&crop=324&year=2003
324,Guinea,,113,Rice,2011,1.3,1.3,,,,Transport to farm,Farm,,,,,,Expert Opinon; Literature; Limited Sampling; Estimations,APHLIS,,https://www.aphlis.net/en/page/2/country-tables#/datatables/country-tables?lang=en&metric=prc&crop=324&year=2003
324,Guinea,,113,Rice,2011,2.5,2.5,,,,Winnowing,Farm,,,,,,Expert Opinon; Literature; Limited Sampling; Estimations,APHLIS,,https://www.aphlis.net/en/page/2/country-tables#/datatables/country-tables?lang=en&metric=prc&crop=324&year=2003
324,Guinea,,113,Rice,2011,2.7,2.7,,,,Market storage,Wholesale,,,,,,Expert Opinon; Literature; Limited Sampling; Estimations,APHLIS,,https://www.aphlis.net/en/page/2/country-tables#/datatables/country-tables?lang=en&metric=prc&crop=324&year=2003
324,Guinea,,113,Rice,2011,3.1,3.1,,,,Threshing & Shelling,Farm,,,,,,Expert Opinon; Literature; Limited Sampling; Estimations,APHLIS,,https://www.aphlis.net/en/page/2/country-tables#/datatables/country-tables?lang=en&metric=prc&crop=324&year=2003
324,Guinea,,113,Rice,2011,4.4,4.4,,,,Harvesting/field drying,Harvest,,,,,,Expert Opinon; Literature; Limited Sampling; Estimations,APHLIS,,https://www.aphlis.net/en/page/2/country-tables#/datatables/country-tables?lang=en&metric=prc&crop=324&year=2003
324,Guinea,,114,Sorghum,2011,1,1,,,,Transport to market,Transport,,,,,,Expert Opinon; Literature; Limited Sampling; Estimations,APHLIS,,https://www.aphlis.net/en/page/2/country-tables#/datatables/country-tables?lang=en&metric=prc&crop=324&year=2003
324,Guinea,,114,Sorghum,2011,1.3,1.3,,,,Farm storage,Storage,,,,,,Expert Opinon; Literature; Limited Sampling; Estimations,APHLIS,,https://www.aphlis.net/en/page/2/country-tables#/datatables/country-tables?lang=en&metric=prc&crop=324&year=2003
324,Guinea,,114,Sorghum,2011,2.2,2.2,,,,Transport to farm,Farm,,,,,,Expert Opinon; Literature; Limited Sampling; Estimations,APHLIS,,https://www.aphlis.net/en/page/2/country-tables#/datatables/country-tables?lang=en&metric=prc&crop=324&year=2003
324,Guinea,,114,Sorghum,2011,2.7,2.7,,,,Market storage,Wholesale,,,,,,Expert Opinon; Literature; Limited Sampling; Estimations,APHLIS,,https://www.aphlis.net/en/page/2/country-tables#/datatables/country-tables?lang=en&metric=prc&crop=324&year=2003
324,Guinea,,114,Sorghum,2011,3.6,3.6,,,,Threshing & Shelling,Farm,,,,,,Expert Opinon; Literature; Limited Sampling; Estimations,APHLIS,,https://www.aphlis.net/en/page/2/country-tables#/datatables/country-tables?lang=en&metric=prc&crop=324&year=2003
324,Guinea,,114,Sorghum,2011,4.6,4.6,,,,Harvesting/field drying,Harvest,,,,,,Expert Opinon; Literature; Limited Sampling; Estimations,APHLIS,,https://www.aphlis.net/en/page/2/country-tables#/datatables/country-tables?lang=en&metric=prc&crop=324&year=2003
324,Guinea,,1193,Fonio,2011,0.2,0.2,,,,,Farm,,,,,,Expert Opinon; Literature; Limited Sampling; Estimations,APHLIS,,https://www.aphlis.net/en/page/2/country-tables#/datatables/country-tables?lang=en&metric=prc&crop=324&year=2003
324,Guinea,,1193,Fonio,2011,1,1,,,,Transport to market,Transport,,,,,,Expert Opinon; Literature; Limited Sampling; Estimations,APHLIS,,https://www.aphlis.net/en/page/2/country-tables#/datatables/country-tables?lang=en&metric=prc&crop=324&year=2003
324,Guinea,,1193,Fonio,2011,2.5,2.5,,,,Transport to farm,Farm,,,,,,Expert Opinon; Literature; Limited Sampling; Estimations,APHLIS,,https://www.aphlis.net/en/page/2/country-tables#/datatables/country-tables?lang=en&metric=prc&crop=324&year=2003
324,Guinea,,1193,Fonio,2011,2.5,2.5,,,,Winnowing,Farm,,,,,,Expert Opinon; Literature; Limited Sampling; Estimations,APHLIS,,https://www.aphlis.net/en/page/2/country-tables#/datatables/country-tables?lang=en&metric=prc&crop=324&year=2003
324,Guinea,,1193,Fonio,2011,2.7,2.7,,,,Market storage,Wholesale,,,,,,Expert Opinon; Literature; Limited Sampling; Estimations,APHLIS,,https://www.aphlis.net/en/page/2/country-tables#/datatables/country-tables?lang=en&metric=prc&crop=324&year=2003
324,Guinea,,1193,Fonio,2011,3.5,3.5,,,,Harvesting/field drying,Harvest,,,,,,Expert Opinon; Literature; Limited Sampling; Estimations,APHLIS,,https://www.aphlis.net/en/page/2/country-tables#/datatables/country-tables?lang=en&metric=prc&crop=324&year=2003
324,Guinea,,1193,Fonio,2011,3.5,3.5,,,,Threshing/Shelling,Farm,,,,,,Expert Opinon; Literature; Limited Sampling; Estimations,APHLIS,,https://www.aphlis.net/en/page/2/country-tables#/datatables/country-tables?lang=en&metric=prc&crop=324&year=2003
324,Guinea,,1193,Fonio,2011,0.2,0.2,,,,Farm storage,Storage,,,,,,Expert Opinon; Literature; Limited Sampling; Estimations,APHLIS,,https://www.aphlis.net/en/page/2/country-tables#/datatables/country-tables?lang=en&metric=prc&crop=324&year=2003
324,Guinea,,1193,Fonio,2011,2.5,2.5,,,,Transport to farm,Farm,,,,,,Expert Opinon; Literature; Limited Sampling; Estimations,APHLIS,,https://www.aphlis.net/en/page/2/country-tables#/datatables/country-tables?lang=en&metric=prc&crop=324&year=2003
324,Guinea,,112,Maize (corn),2010,1.3,1.3,,,,Threshing/Shelling,Farm,,,,,,Expert Opinon; Literature; Limited Sampling; Estimations,APHLIS,,https://www.aphlis.net/en/page/2/country-tables#/datatables/country-tables?lang=en&metric=prc&crop=324&year=2003
324,Guinea,,112,Maize (corn),2010,1.7,1.7,,,,Transport to market,Transport,,,,,,Expert Opinon; Literature; Limited Sampling; Estimations,APHLIS,,https://www.aphlis.net/en/page/2/country-tables#/datatables/country-tables?lang=en&metric=prc&crop=324&year=2003
324,Guinea,,112,Maize (corn),2010,2.4,2.4,,,,Transport to farm,Farm,,,,,,Expert Opinon; Literature; Limited Sampling; Estimations,APHLIS,,https://www.aphlis.net/en/page/2/country-tables#/datatables/country-tables?lang=en&metric=prc&crop=324&year=2003
324,Guinea,,112,Maize (corn),2010,2.7,2.7,,,,Market storage,Wholesale,,,,,,Expert Opinon; Literature; Limited Sampling; Estimations,APHLIS,,https://www.aphlis.net/en/page/2/country-tables#/datatables/country-tables?lang=en&metric=prc&crop=324&year=2003
324,Guinea,,112,Maize (corn),2010,3.1,3.1,,,,,Farm,,,,,,Expert Opinon; Literature; Limited Sampling; Estimations,APHLIS,,https://www.aphlis.net/en/page/2/country-tables#/datatables/country-tables?lang=en&metric=prc&crop=324&year=2003
324,Guinea,,112,Maize (corn),2010,4,4,,,,Platform drying,Farm,,,,,,Expert Opinon; Literature; Limited Sampling; Estimations,APHLIS,,https://www.aphlis.net/en/page/2/country-tables#/datatables/country-tables?lang=en&metric=prc&crop=324&year=2003
324,Guinea,,112,Maize (corn),2010,6.4,6.4,,,,Harvesting/field drying,Harvest,,,,,,Expert Opinon; Literature; Limited Sampling; Estimations,APHLIS,,https://www.aphlis.net/en/page/2/country-tables#/datatables/country-tables?lang=en&metric=prc&crop=324&year=2003
324,Guinea,,112,Maize (corn),2010,2.4,2.4,,,,Transport to farm,Farm,,,,,,Expert Opinon; Literature; Limited Sampling; Estimations,APHLIS,,https://www.aphlis.net/en/page/2/country-tables#/datatables/country-tables?lang=en&metric=prc&crop=324&year=2003
324,Guinea,,112,Maize (corn),2010,3.1,3.1,,,,Farm storage,Storage,,,,,,Expert Opinon; Literature; Limited Sampling; Estimations,APHLIS,,https://www.aphlis.net/en/page/2/country-tables#/datatables/country-tables?lang=en&metric=prc&crop=324&year=2003
324,Guinea,,113,Rice,2010,0.7,0.7,,,,Farm storage,Storage,,,,,,Expert Opinon; Literature; Limited Sampling; Estimations,APHLIS,,https://www.aphlis.net/en/page/2/country-tables#/datatables/country-tables?lang=en&metric=prc&crop=324&year=2003
324,Guinea,,113,Rice,2010,1,1,,,,Transport to market,Transport,,,,,,Expert Opinon; Literature; Limited Sampling; Estimations,APHLIS,,https://www.aphlis.net/en/page/2/country-tables#/datatables/country-tables?lang=en&metric=prc&crop=324&year=2003
324,Guinea,,113,Rice,2010,1.3,1.3,,,,Transport to farm,Farm,,,,,,Expert Opinon; Literature; Limited Sampling; Estimations,APHLIS,,https://www.aphlis.net/en/page/2/country-tables#/datatables/country-tables?lang=en&metric=prc&crop=324&year=2003
324,Guinea,,113,Rice,2010,2.5,2.5,,,,Winnowing,Farm,,,,,,Expert Opinon; Literature; Limited Sampling; Estimations,APHLIS,,https://www.aphlis.net/en/page/2/country-tables#/datatables/country-tables?lang=en&metric=prc&crop=324&year=2003
